Source_ID,Filename,Sheet,Row_Number,Row_Content
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,88,"87 | IX. Constants and Parameters | Can particle mass ratios be predicted? | Not predicted; measured inputs. | String landscape (~10^500 vacua) with anthropic selection (Susskind, contested); no confirmed alternative derivation | String landscape (~10^500 vacua) with anthropic selection (Susskind, contested); no confirmed alternative derivation | No confirmed theory derives any Standard Model or cosmological parameter from first principles; all are measured inputs | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,89,"88 | IX. Constants and Parameters | Can gauge couplings be predicted? | Not predicted; measured inputs. GUTs predict specific relationships among couplings at high energy, partially consistent with running coupling data but not confirmed as a full theory. | GUT coupling unification (suggestive, unconfirmed) | GUT coupling unification (approximately consistent, not conclusive) | Simplest GUT predictions for proton decay are excluded, undercutting confidence in this unification. | Precision running-coupling measurements at LHC and lower-energy colliders (ongoing)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,90,"89 | IX. Constants and Parameters | Can the cosmological constant be predicted? | Not predicted. Naive quantum field theory estimates disagree with the observed value by many tens of orders of magnitude, the 'cosmological constant problem.' | A derivation resolving this discrepancy. | Anthropic selection within the string landscape (contested); supersymmetric cancellation (does not work at observed scale) | One of the most severe unsolved problems in theoretical physics. | Precision dark energy surveys (DESI, Euclid) constrain its value further but do not explain it."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,91,"90 | IX. Constants and Parameters | Can the number of free parameters in fundamental physics be reduced to zero or to a uniquely determined set? | Not achieved by any confirmed theory. | String landscape (~10^500 vacua) with anthropic selection (Susskind, contested); no confirmed alternative derivation | String landscape (~10^500 vacua) with anthropic selection (Susskind, contested); no confirmed alternative derivation | No confirmed theory derives any Standard Model or cosmological parameter from first principles; all are measured inputs | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,92,"91 | IX. Constants and Parameters | If parameters cannot be derived, what determines their allowed values? | Open; anthropic selection is the leading but contested proposal. | A confirmed, testable selection principle. | String landscape (~10^500 vacua) with anthropic selection (Susskind, contested); no confirmed alternative derivation | Anthropic reasoning is criticized as unfalsifiable by much of the field. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,93,"92 | X. Unification | Are quantum mechanics and General Relativity different manifestations of one underlying structure? | Open. No confirmed unification exists. | A confirmed unifying theory, empirically validated. | String theory; loop quantum gravity; AdS/CFT correspondence (Maldacena, 1997 - strong theoretical evidence, not a complete proof); asymptotic safety | Neither leading candidate is confirmed by experiment. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,94,"93 | X. Unification | Do gauge interactions and gravity arise from a common mathematical structure? | Open; string theory naturally includes both, unconfirmed as a description of nature. | String theory; loop quantum gravity; AdS/CFT correspondence (Maldacena, 1997 - strong theoretical evidence, not a complete proof); asymptotic safety | String theory; loop quantum gravity; AdS/CFT correspondence (Maldacena, 1997 - strong theoretical evidence, not a complete proof); asymptotic safety | No confirmed common origin established empirically. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,95,"94 | X. Unification | Can matter and geometry emerge from the same underlying degrees of freedom? | Partially suggested within AdS/CFT (matter fields and geometry both emergent from boundary data); not demonstrated for realistic spacetime. | String theory; loop quantum gravity; AdS/CFT correspondence (Maldacena, 1997 - strong theoretical evidence, not a complete proof); asymptotic safety | String theory; loop quantum gravity; AdS/CFT correspondence (Maldacena, 1997 - strong theoretical evidence, not a complete proof); asymptotic safety | Restricted to idealized holographic settings. | None confirmed for our universe."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,96,"95 | X. Unification | Can forces be understood as different manifestations of one organizational mechanism? | Open; electroweak unification is an established, confirmed partial precedent. Full unification with the strong force and gravity is unconfirmed. | A confirmed extension of unification to all forces including gravity. | Electroweak unification (confirmed, 1979 Nobel Prize); GUTs (unconfirmed); string theory (unconfirmed) | Only electroweak unification is empirically confirmed; strong force and gravity remain unintegrated. | GUT-scale proton decay searches (largely null so far)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,97,"96 | X. Unification | Can apparently different mathematical descriptions be translated into a common preservation architecture? | Partially achieved for specific dualities (e.g. AdS/CFT, various string dualities) shown to be exactly equivalent descriptions. | A general translation framework across all of fundamental physics. | String dualities (T-duality, S-duality, AdS/CFT - established within string theory) | Established only within and between string-theoretic frameworks, not across all of physics. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,98,"97 | X. Unification | What mathematical equivalences connect currently separate theories? | Partially known. Several precise dualities exist within string theory and holography. | A comprehensive map of equivalences across all fundamental theories. | AdS/CFT; T-duality; S-duality; mirror symmetry | Limited to specific, often highly symmetric theoretical settings. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,99,"98 | X. Unification | Which differences between existing theories are physical, and which are representational? | Partially addressed within known dualities; open in general. | A general criterion distinguishing physical from representational differences. | Duality-based equivalence tests within string theory | No general criterion outside specific known dualities. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,100,"99 | X. Unification | What is the minimal common structure capable of reproducing all established fundamental theories? | Open. No confirmed candidate reproduces the Standard Model, GR, and QM together from a single minimal structure. | String theory; loop quantum gravity; AdS/CFT correspondence (Maldacena, 1997 - strong theoretical evidence, not a complete proof); asymptotic safety | String theory; loop quantum gravity; AdS/CFT correspondence (Maldacena, 1997 - strong theoretical evidence, not a complete proof); asymptotic safety | No confirmed candidate achieves this. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,101,"100 | X. Unification | Does a genuinely unified theory require a single mathematical language, or can fundamentally different mathematical representations describe the same underlying structure? | Open; dualities suggest the latter is at least possible in restricted settings. | A general answer, confirmed across the full scope of physics. | String dualities as existence proof of representational plurality within one theory | Only demonstrated within string theory itself, not across the Standard Model, GR, and QM jointly. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,102,"101 | XI. Mathematical Consistency | Is the fundamental theory mathematically well-defined? | No candidate theory has been shown fully well defined non-perturbatively and in complete generality. | A complete, non-perturbative, rigorously well-defined formulation. | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | M-theory, the conjectured complete formulation of string theory, remains unconstructed more than three decades after being proposed. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,103,"102 | XI. Mathematical Consistency | Does it possess a well-defined state space or equivalent fundamental structure? | Partially, within specific formulations and limits; not in full generality. | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | Same as Question 101. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,104,"103 | XI. Mathematical Consistency | Are its dynamics well-defined? | Partially, within specific formulations; open in general (see the problem of time, Question 35). | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | Same as Questions 35 and 101. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,105,104 | XI. Mathematical Consistency | Is the theory internally consistent? | Believed so within specific limits for the leading candidates; not proven in full generality. | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | No full consistency proof exists for any candidate as a complete theory. | N/A
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,106,"105 | XI. Mathematical Consistency | Does it contain anomalies? | Managed within specific constructions (critical string dimension cancels anomalies); general anomaly-freedom unproven outside those constructions. | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | Anomaly cancellation is achieved only in specific, constrained model choices. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,107,"106 | XI. Mathematical Consistency | Does it preserve unitarity? | Believed to, within perturbative string theory and most LQG formulations; not proven with full non-perturbative generality. | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | Non-perturbative unitarity is not rigorously established for either leading candidate. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,108,"107 | XI. Mathematical Consistency | Does it preserve appropriate causality? | Believed to within known limits; not established with full generality, especially regarding emergent spacetime causal structure. | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | Emergent causal structure in background-independent approaches is not fully worked out. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,109,"108 | XI. Mathematical Consistency | Does it possess a sensible continuum limit? | Partially. Asymptotic safety and CDT programs specifically study this; results suggestive, not conclusive. | A confirmed, well-controlled continuum limit. | Asymptotic safety; causal dynamical triangulations | Suggestive numerical evidence for a UV fixed point, not a confirmed result. | None confirmed observationally."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,110,109 | XI. Mathematical Consistency | Does it possess a sensible classical limit? | Partially achieved for specific candidates in specific regimes (string theory supergravity limit; LQG semiclassical states). | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | Not demonstrated with full generality for any candidate. | N/A
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,111,"110 | XI. Mathematical Consistency | Does it reproduce ordinary quantum field theory where QFT is known to work? | Partially achieved for string theory in specific low-energy limits; not comprehensively demonstrated. | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | Full, general recovery of the Standard Model as effective QFT is not achieved. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,112,"111 | XI. Mathematical Consistency | Does it reproduce General Relativity where GR is known to work? | Partially achieved, as discussed in Question 50. | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | Same as Question 50. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,113,"112 | XI. Mathematical Consistency | Does it avoid mathematical structures that have no physically meaningful interpretation? | Contested; string theory's landscape of ~10^500 vacua is criticized by some physicists as an example of exactly this problem. | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | String theory (believed consistent in critical dimension; full non-perturbative M-theory formulation incomplete); loop quantum gravity (open anomaly-freedom and semiclassical-limit questions in some formulations) | The interpretability of extra dimensions, the landscape, and various formal constructs remains disputed within the field itself. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,114,"113 | XII. Recovery of Known Physics | What is the precise limit in which the theory becomes quantum mechanics? | Not precisely established for any candidate 'final' theory; QM is treated as foundational input, not recovered. | String theory supergravity limit (specific compactified backgrounds); loop quantum gravity semiclassical coherent-state constructions | String theory supergravity limit (specific compactified backgrounds); loop quantum gravity semiclassical coherent-state constructions | Neither candidate recovers the full Standard Model, with its precise gauge group, generation count, and coupling values, without inserting an unexplained choice (compactification geometry, discretization scheme) | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,115,"114 | XII. Recovery of Known Physics | What is the precise limit in which it becomes quantum field theory? | Partially established in specific string-theoretic limits; not general. | String theory supergravity limit (specific compactified backgrounds); loop quantum gravity semiclassical coherent-state constructions | String theory supergravity limit (specific compactified backgrounds); loop quantum gravity semiclassical coherent-state constructions | Neither candidate recovers the full Standard Model, with its precise gauge group, generation count, and coupling values, without inserting an unexplained choice (compactification geometry, discretization scheme) | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,116,"115 | XII. Recovery of Known Physics | What is the precise limit in which it becomes General Relativity? | Partially established, as in Question 50. | String theory supergravity limit (specific compactified backgrounds); loop quantum gravity semiclassical coherent-state constructions | String theory supergravity limit (specific compactified backgrounds); loop quantum gravity semiclassical coherent-state constructions | Neither candidate recovers the full Standard Model, with its precise gauge group, generation count, and coupling values, without inserting an unexplained choice (compactification geometry, discretization scheme) | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,117,"116 | XII. Recovery of Known Physics | What is the precise limit in which it becomes classical mechanics? | Established in general via the correspondence principle and decoherence, for ordinary quantum mechanics; not specifically tied to any quantum gravity candidate. | A demonstrated classical limit specific to the fundamental theory. | Correspondence principle; decoherence theory (both well established for ordinary QM) | Well understood for QM generally; not specifically re-derived from any quantum gravity candidate. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,118,"117 | XII. Recovery of Known Physics | What is the precise limit in which it becomes thermodynamics? | Established in general via statistical mechanics; black hole thermodynamics specifically is established semiclassically (Question 67). | Already substantially achieved at the semiclassical level. | Statistical mechanics (Boltzmann, Gibbs - established); black hole thermodynamics (Hawking, Bekenstein - established) | Full microscopic derivation for gravitational thermodynamics remains open, as in Question 66. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,119,"118 | XII. Recovery of Known Physics | What is the precise limit in which it becomes statistical mechanics? | Established in general for ordinary matter; open specifically for any quantum gravity candidate's degrees of freedom. | Same caveat as Question 116. | Boltzmann/Gibbs statistical mechanics (established) | Neither candidate recovers the full Standard Model, with its precise gauge group, generation count, and coupling values, without inserting an unexplained choice (compactification geometry, discretization scheme) | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,120,"119 | XII. Recovery of Known Physics | Can all successful existing theories be recovered without independently inserting their fundamental assumptions? | Not achieved by any current candidate; compactification choices, discretization schemes, and similar inputs are inserted rather than derived. | String theory supergravity limit (specific compactified backgrounds); loop quantum gravity semiclassical coherent-state constructions | String theory supergravity limit (specific compactified backgrounds); loop quantum gravity semiclassical coherent-state constructions | Neither candidate recovers the full Standard Model, with its precise gauge group, generation count, and coupling values, without inserting an unexplained choice (compactification geometry, discretization scheme) | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,121,"120 | XII. Recovery of Known Physics | Which assumptions of established physics become theorems of the deeper theory? | Very few, as of 2026. Some symmetries and structures become derived within specific string-theoretic or holographic constructions, but the Standard Model's core structure remains an input everywhere. | String theory supergravity limit (specific compactified backgrounds); loop quantum gravity semiclassical coherent-state constructions | String theory supergravity limit (specific compactified backgrounds); loop quantum gravity semiclassical coherent-state constructions | Neither candidate recovers the full Standard Model, with its precise gauge group, generation count, and coupling values, without inserting an unexplained choice (compactification geometry, discretization scheme) | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,122,"121 | XIII. Emergence and Scale | How does microscopic structure produce macroscopic physics? | Well established in general via the renormalization group, precision tested in condensed matter and QFT. | Already substantially achieved for known physics; open specifically for any deeper quantum-gravitational substrate. | Wilsonian renormalization group (established, precision-tested); asymptotic safety program (Weinberg, Reuter - active, unconfirmed for gravity); causal dynamical triangulations | Extension to a hypothetical pregeometric substrate is speculative, not established. | Critical phenomena and universality class measurements (extensively confirmed)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,123,"122 | XIII. Emergence and Scale | What survives coarse-graining? | Well established in general (relevant vs. irrelevant operators in RG flow); precision tested. | Already achieved for known physics. | Wilsonian renormalization group (established, precision-tested); asymptotic safety program (Weinberg, Reuter - active, unconfirmed for gravity); causal dynamical triangulations | N/A for known physics; open for a hypothetical deeper substrate. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,124,123 | XIII. Emergence and Scale | Can renormalization-group behavior emerge from the fundamental theory? | Open for any candidate quantum gravity theory; asymptotic safety and CDT programs suggest gravity itself may have a well-behaved RG fixed point. | A confirmed demonstration for a complete fundamental theory. | Asymptotic safety; CDT | Suggestive but unconfirmed. | None confirmed observationally.
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,125,"124 | XIII. Emergence and Scale | Can universality classes be derived? | Well established for known statistical and field-theoretic systems; open for any deeper pregeometric structure. | Already achieved for known physics. | Wilsonian renormalization group (established, precision-tested); asymptotic safety program (Weinberg, Reuter - active, unconfirmed for gravity); causal dynamical triangulations | N/A for known physics. | Critical exponent measurements across disparate systems (extensively confirmed)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,126,"125 | XIII. Emergence and Scale | Why do very different microscopic systems produce the same effective laws? | Well established via universality in renormalization group theory. | Already achieved. | Wilsonian renormalization group (established, precision-tested); asymptotic safety program (Weinberg, Reuter - active, unconfirmed for gravity); causal dynamical triangulations | None significant; this is a settled result within its domain. | Extensively confirmed across condensed matter systems."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,127,"126 | XIII. Emergence and Scale | Which physical laws are fixed-point structures? | Partially known for statistical and field-theoretic systems; open for gravity and the Standard Model as a whole. | A comprehensive classification. | Wilsonian renormalization group (established, precision-tested); asymptotic safety program (Weinberg, Reuter - active, unconfirmed for gravity); causal dynamical triangulations | Gravity's fixed-point status (asymptotic safety) remains unconfirmed. | None confirmed for gravity."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,128,"127 | XIII. Emergence and Scale | Which quantities are relevant, irrelevant, or marginal at fundamental scales? | Well established within known effective field theories; open for a hypothetical theory at the Planck scale. | Already achieved for known physics up to very high energy. | Wilsonian renormalization group (established, precision-tested); asymptotic safety program (Weinberg, Reuter - active, unconfirmed for gravity); causal dynamical triangulations | Behavior at the Planck scale itself is unconfirmed. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,129,"128 | XIII. Emergence and Scale | Can spacetime, particles, fields, and forces all be effective large-scale organizational structures? | Open; this is essentially the emergence hypothesis discussed throughout Sections V and X, not established with full generality. | A confirmed general emergence result. | Wilsonian renormalization group (established, precision-tested); asymptotic safety program (Weinberg, Reuter - active, unconfirmed for gravity); causal dynamical triangulations; String theory; loop quantum gravity; AdS/CFT correspondence (Maldacena, 1997 - strong theoretical evidence, not a complete proof); asymptotic safety | Not established for spacetime and matter jointly and generally. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,130,"129 | XIV. Information and Entropy | Is information fundamental, emergent, or merely representational? | Open; a genuinely contested interpretive question across physics and philosophy of physics. | A confirmed, empirically grounded answer. | Boltzmann/Gibbs statistical mechanics (established); generalized second law (Bekenstein - established theoretically); holographic principle ('t Hooft, Susskind); Ryu-Takayanagi formula (established within AdS/CFT) | No consensus; competing interpretations (it-from-bit vs. conventional realism) remain unresolved. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,131,"130 | XIV. Information and Entropy | What physical structure corresponds to information? | Partially answered within specific frameworks (entanglement entropy in holography); open in general. | Boltzmann/Gibbs statistical mechanics (established); generalized second law (Bekenstein - established theoretically); holographic principle ('t Hooft, Susskind); Ryu-Takayanagi formula (established within AdS/CFT) | Boltzmann/Gibbs statistical mechanics (established); generalized second law (Bekenstein - established theoretically); holographic principle ('t Hooft, Susskind); Ryu-Takayanagi formula (established within AdS/CFT) | Restricted to holographic and information-theoretic model settings. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,132,"131 | XIV. Information and Entropy | Can entropy be derived from deeper organizational structure? | Well established via statistical mechanics (Boltzmann, Gibbs). | Already achieved for ordinary thermodynamic entropy. | Boltzmann/Gibbs statistical mechanics (established); generalized second law (Bekenstein - established theoretically); holographic principle ('t Hooft, Susskind); Ryu-Takayanagi formula (established within AdS/CFT) | Black hole entropy's full microscopic derivation for realistic black holes remains open, as in Question 66. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,133,"132 | XIV. Information and Entropy | Can the second law of thermodynamics be derived? | Statistically understood (H-theorem and successors), not rigorously proven for all systems; ultimately tied to the unexplained low-entropy initial condition of the universe. | A rigorous, general proof, including an explanation of the initial condition. | Boltzmann's H-theorem; past hypothesis | Not proven with full mathematical rigor for all systems; initial condition unexplained. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,134,"133 | XIV. Information and Entropy | Why does entropy increase in the observed direction of time? | Same status as Question 40 and Question 132. | Same as above. | Past hypothesis (Penrose, Albert) | Why the initial state had low entropy is unexplained. | Cosmological observations of the early universe (indirect, ongoing)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,135,"134 | XIV. Information and Entropy | Can black-hole entropy and ordinary thermodynamic entropy be understood through the same mechanism? | Partially achieved theoretically via the generalized second law (Bekenstein). | Already substantially achieved theoretically; full microscopic unification remains open. | Generalized second law (Bekenstein, established theoretically) | Full microscopic derivation for realistic black holes remains open, as in Question 66. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,136,"135 | XIV. Information and Entropy | Can quantum entanglement entropy generate geometric structure? | Partially achieved within AdS/CFT via the Ryu-Takayanagi formula, with substantial theoretical support. | A general demonstration outside idealized holographic settings. | Ryu-Takayanagi formula (established within holography) | Restricted to holographic/anti-de Sitter settings. | None confirmed generally."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,137,"136 | XIV. Information and Entropy | Is there a universal relationship between information, geometry, and physical organization? | Open in general; strongly suggested within holography, not established as a universal law of nature. | Boltzmann/Gibbs statistical mechanics (established); generalized second law (Bekenstein - established theoretically); holographic principle ('t Hooft, Susskind); Ryu-Takayanagi formula (established within AdS/CFT) | Boltzmann/Gibbs statistical mechanics (established); generalized second law (Bekenstein - established theoretically); holographic principle ('t Hooft, Susskind); Ryu-Takayanagi formula (established within AdS/CFT) | Suggestive within holography only. | None confirmed generally."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,138,"137 | XV. Cosmology | Can the existence and properties of the early universe be derived? | Well constrained observationally (Lambda-CDM, CMB, nucleosynthesis); the ultimate origin (why there was a Big Bang at all) is unresolved. | Lambda-CDM concordance model (well established observationally); inflationary cosmology (well supported, mechanism unknown); direct dark matter detection experiments (XENON, LZ - no detection to date); MOND (disfavored by cluster-scale data, not excluded) | Lambda-CDM concordance model (well established observationally); inflationary cosmology (well supported, mechanism unknown); direct dark matter detection experiments (XENON, LZ - no detection to date); MOND (disfavored by cluster-scale data, not excluded) | Initial conditions themselves remain unexplained, as in Question 144. | CMB and large-scale structure surveys (extensively confirm Lambda-CDM)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,139,"138 | XV. Cosmology | Why does the universe possess the observed large-scale structure? | Well explained by inflation seeding quantum fluctuations that grow via gravitational instability, strongly supported by CMB data. | Already substantially achieved; the specific inflaton mechanism remains unknown. | Lambda-CDM concordance model (well established observationally); inflationary cosmology (well supported, mechanism unknown); direct dark matter detection experiments (XENON, LZ - no detection to date); MOND (disfavored by cluster-scale data, not excluded) | The physical identity of the inflaton field is unknown. | CMB power spectrum measurements (strongly consistent with inflationary predictions)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,140,"139 | XV. Cosmology | Can inflation be derived, replaced, or shown unnecessary? | Not derived from a confirmed particle physics mechanism; strongly supported observationally as a phenomenological framework. Alternatives (bouncing, ekpyrotic models) remain less favored, not excluded. | Lambda-CDM concordance model (well established observationally); inflationary cosmology (well supported, mechanism unknown); direct dark matter detection experiments (XENON, LZ - no detection to date); MOND (disfavored by cluster-scale data, not excluded) | Lambda-CDM concordance model (well established observationally); inflationary cosmology (well supported, mechanism unknown); direct dark matter detection experiments (XENON, LZ - no detection to date); MOND (disfavored by cluster-scale data, not excluded) | Inflaton identity unknown; alternatives not decisively ruled out. | Primordial gravitational wave (B-mode) searches (ongoing, no confirmed detection)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,141,140 | XV. Cosmology | Can the cosmological constant be explained? | Not explained. Same as Question 89. | Same as Question 89. | Same as Question 89. | Same as Question 89. | Same as Question 89.
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,142,"141 | XV. Cosmology | Can dark matter be derived as an emergent phenomenon or predicted as fundamental matter? | Strong indirect evidence for a particle-like dark matter component; no particle detected despite decades of searching. Modified gravity alternatives explain some but not all data. | Lambda-CDM concordance model (well established observationally); inflationary cosmology (well supported, mechanism unknown); direct dark matter detection experiments (XENON, LZ - no detection to date); MOND (disfavored by cluster-scale data, not excluded) | Lambda-CDM concordance model (well established observationally); inflationary cosmology (well supported, mechanism unknown); direct dark matter detection experiments (XENON, LZ - no detection to date); MOND (disfavored by cluster-scale data, not excluded) | No direct detection of any dark matter particle as of 2026; MOND fails at cluster scale (e.g. Bullet Cluster). | Direct detection experiments (XENON, LUX-ZEPLIN - ongoing, null so far)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,143,"142 | XV. Cosmology | Can dark energy be derived? | Not derived; consistent with a cosmological constant as the simplest explanation, magnitude unexplained (Question 89). | Lambda-CDM concordance model (well established observationally); inflationary cosmology (well supported, mechanism unknown); direct dark matter detection experiments (XENON, LZ - no detection to date); MOND (disfavored by cluster-scale data, not excluded) | Lambda-CDM concordance model (well established observationally); inflationary cosmology (well supported, mechanism unknown); direct dark matter detection experiments (XENON, LZ - no detection to date); MOND (disfavored by cluster-scale data, not excluded) | Same as Question 89. | DESI and Euclid surveys (ongoing, refining constraints)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,144,"143 | XV. Cosmology | Why is the universe approximately homogeneous and isotropic at large scales? | Well explained by inflation. | Already substantially achieved. | Lambda-CDM concordance model (well established observationally); inflationary cosmology (well supported, mechanism unknown); direct dark matter detection experiments (XENON, LZ - no detection to date); MOND (disfavored by cluster-scale data, not excluded) | Inflaton mechanism unknown, as in Question 139. | CMB isotropy measurements (strongly confirm homogeneity/isotropy)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,145,"144 | XV. Cosmology | What determines the initial conditions of the universe? | Open. No confirmed theory of initial conditions exists. | A confirmed account of the universe's initial state. | Hartle-Hawking no-boundary proposal; bouncing cosmologies (both speculative, unconfirmed) | No confirmed account exists. | None confirmed."
